user_id,age,gender,signup_method,signup_flow,affiliate_channel,first_device_type,country_destination
USER_05166,,MALE,basic,0,direct,Windows Desktop,NDF
USER_05167,32.0,UNKNOWN,basic,0,sem-brand,iPhone,NDF
USER_05168,25.0,MALE,google,0,sem-brand,iPhone,US
USER_05169,21.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_05170,37.0,FEMALE,basic,12,direct,Mac Desktop,NDF
USER_05171,19.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_05172,29.0,FEMALE,facebook,0,direct,Windows Desktop,GB
USER_05173,23.0,FEMALE,facebook,0,sem-non-brand,Mac Desktop,GB
USER_05174,,MALE,basic,0,direct,Windows Desktop,US
USER_05175,,MALE,basic,0,direct,iPhone,GB
USER_05176,19.0,OTHER,google,3,direct,Mac Desktop,NDF
USER_05177,23.0,MALE,basic,0,direct,Windows Desktop,US
USER_05178,32.0,FEMALE,google,0,direct,Windows Desktop,other
USER_05179,34.0,FEMALE,google,0,sem-non-brand,Mac Desktop,NDF
USER_05180,36.0,MALE,basic,0,direct,Mac Desktop,DE
USER_05181,29.0,UNKNOWN,google,25,direct,iPhone,NDF
USER_05182,31.0,MALE,basic,0,direct,Android Phone,NDF
USER_05183,38.0,MALE,basic,0,direct,Mac Desktop,US
USER_05184,45.0,FEMALE,basic,0,direct,iPhone,US
USER_05185,22.0,MALE,basic,3,sem-brand,iPhone,NDF
USER_05186,29.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_05187,36.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05188,23.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_05189,53.0,MALE,basic,3,direct,Windows Desktop,IT
USER_05190,27.0,MALE,facebook,0,direct,Windows Desktop,ES
USER_05191,33.0,OTHER,basic,12,direct,Android Phone,NDF
USER_05192,40.0,MALE,facebook,0,direct,Mac Desktop,US
USER_05193,27.0,MALE,basic,0,sem-non-brand,Android Phone,NDF
USER_05194,23.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,ES
USER_05195,29.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_05196,45.0,MALE,basic,0,sem-non-brand,Windows Desktop,other
USER_05197,30.0,UNKNOWN,basic,0,other,iPhone,GB
USER_05198,24.0,MALE,basic,0,direct,iPhone,ES
USER_05199,44.0,FEMALE,basic,3,other,Mac Desktop,NDF
USER_05200,30.0,MALE,basic,0,sem-non-brand,iPhone,NDF
USER_05201,28.0,UNKNOWN,basic,0,direct,Android Phone,NDF
USER_05202,35.0,MALE,facebook,0,sem-non-brand,Windows Desktop,ES
USER_05203,42.0,MALE,basic,0,sem-non-brand,Windows Desktop,US
USER_05204,60.0,MALE,basic,25,direct,Mac Desktop,NDF
USER_05205,43.0,UNKNOWN,basic,0,sem-non-brand,Windows Desktop,NDF
USER_05206,,MALE,google,0,direct,Windows Desktop,NDF
USER_05207,28.0,MALE,basic,0,sem-non-brand,Mac Desktop,other
USER_05208,22.0,FEMALE,basic,0,direct,Windows Desktop,ES
USER_05209,2014.0,MALE,facebook,3,direct,Windows Desktop,IT
USER_05210,35.0,FEMALE,basic,0,other,iPhone,other
USER_05211,22.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_05212,32.0,MALE,basic,0,sem-brand,Windows Desktop,other
USER_05213,38.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_05214,37.0,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05215,39.0,FEMALE,basic,12,sem-brand,Windows Desktop,ES
USER_05216,37.0,FEMALE,facebook,12,other,iPhone,NDF
USER_05217,28.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05218,28.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_05219,2014.0,MALE,basic,0,other,Windows Desktop,ES
USER_05220,53.0,UNKNOWN,basic,3,direct,iPhone,US
USER_05221,34.0,UNKNOWN,basic,3,sem-brand,Windows Desktop,NDF
USER_05222,31.0,MALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05223,23.0,MALE,basic,0,other,Android Phone,US
USER_05224,66.0,UNKNOWN,basic,3,other,Windows Desktop,NDF
USER_05225,22.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_05226,29.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_05227,38.0,FEMALE,basic,0,direct,iPhone,ES
USER_05228,40.0,MALE,basic,0,direct,Mac Desktop,US
USER_05229,44.0,FEMALE,google,0,direct,Android Phone,NDF
USER_05230,,UNKNOWN,basic,0,direct,iPhone,NDF
USER_05231,,MALE,basic,0,other,Mac Desktop,NDF
USER_05232,22.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,other
USER_05233,31.0,FEMALE,basic,25,direct,iPhone,NDF
USER_05234,37.0,UNKNOWN,facebook,0,direct,Mac Desktop,FR
USER_05235,56.0,MALE,basic,0,direct,iPhone,US
USER_05236,18.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_05237,47.0,MALE,google,0,sem-brand,Windows Desktop,other
USER_05238,35.0,FEMALE,basic,3,other,Mac Desktop,US
USER_05239,43.0,MALE,basic,3,direct,iPhone,NDF
USER_05240,32.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05241,24.0,MALE,basic,0,other,Windows Desktop,NDF
USER_05242,42.0,UNKNOWN,facebook,0,sem-brand,Mac Desktop,FR
USER_05243,41.0,FEMALE,google,3,direct,Windows Desktop,NDF
USER_05244,44.0,OTHER,facebook,0,direct,Windows Desktop,NDF
USER_05245,33.0,MALE,facebook,0,direct,Mac Desktop,US
USER_05246,,MALE,google,0,direct,iPhone,US
USER_05247,26.0,FEMALE,facebook,12,direct,Mac Desktop,NDF
USER_05248,43.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_05249,38.0,MALE,basic,0,direct,Windows Desktop,GB
USER_05250,23.0,FEMALE,basic,0,direct,Mac Desktop,IT
USER_05251,28.0,MALE,basic,0,direct,Mac Desktop,ES
USER_05252,28.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05253,27.0,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05254,25.0,MALE,basic,25,direct,Android Phone,NDF
USER_05255,21.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_05256,29.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_05257,25.0,FEMALE,basic,0,direct,Mac Desktop,other
USER_05258,26.0,MALE,basic,3,direct,Mac Desktop,NDF
USER_05259,56.0,MALE,basic,0,sem-brand,Mac Desktop,ES
USER_05260,47.0,FEMALE,facebook,0,other,iPhone,NDF
USER_05261,25.0,MALE,facebook,0,sem-brand,iPhone,NDF
USER_05262,36.0,MALE,basic,0,other,Windows Desktop,other
USER_05263,38.0,MALE,basic,0,direct,Windows Desktop,US
USER_05264,47.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_05265,24.0,MALE,basic,0,other,Android Phone,NDF
USER_05266,46.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_05267,27.0,FEMALE,basic,0,direct,iPhone,NDF
USER_05268,19.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_05269,41.0,MALE,google,3,direct,Mac Desktop,DE
USER_05270,48.0,OTHER,basic,0,direct,Windows Desktop,NDF
USER_05271,62.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05272,20.0,MALE,basic,0,direct,Windows Desktop,US
USER_05273,41.0,MALE,facebook,0,direct,Mac Desktop,US
USER_05274,29.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_05275,42.0,UNKNOWN,basic,3,direct,iPhone,US
USER_05276,2014.0,MALE,basic,3,sem-brand,Windows Desktop,US
USER_05277,20.0,UNKNOWN,facebook,0,sem-non-brand,Mac Desktop,IT
USER_05278,25.0,UNKNOWN,facebook,0,sem-brand,Mac Desktop,NDF
USER_05279,34.0,MALE,google,0,direct,Android Phone,GB
USER_05280,26.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_05281,41.0,UNKNOWN,basic,0,direct,Windows Desktop,GB
USER_05282,45.0,MALE,facebook,0,direct,iPhone,ES
USER_05283,,FEMALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_05284,51.0,UNKNOWN,basic,0,sem-brand,iPhone,ES
USER_05285,38.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_05286,,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05287,48.0,OTHER,basic,0,direct,Windows Desktop,US
USER_05288,27.0,FEMALE,facebook,25,sem-brand,Android Phone,NDF
USER_05289,44.0,FEMALE,basic,0,other,Mac Desktop,FR
USER_05290,51.0,MALE,facebook,0,sem-brand,Mac Desktop,GB
USER_05291,,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_05292,,UNKNOWN,basic,25,direct,Mac Desktop,US
USER_05293,23.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05294,48.0,FEMALE,basic,0,sem-brand,Mac Desktop,US
USER_05295,32.0,FEMALE,google,25,sem-brand,Mac Desktop,FR
USER_05296,34.0,UNKNOWN,basic,3,other,Windows Desktop,NDF
USER_05297,42.0,MALE,basic,25,direct,Windows Desktop,US
USER_05298,41.0,FEMALE,basic,0,other,Windows Desktop,US
USER_05299,,UNKNOWN,basic,0,sem-brand,Mac Desktop,ES
USER_05300,-5.0,MALE,basic,0,direct,Mac Desktop,IT
USER_05301,30.0,UNKNOWN,basic,25,direct,iPhone,NDF
USER_05302,,UNKNOWN,basic,0,sem-brand,Windows Desktop,ES
USER_05303,,UNKNOWN,basic,0,direct,Android Phone,US
USER_05304,31.0,FEMALE,basic,0,other,Windows Desktop,US
USER_05305,,MALE,basic,0,direct,Windows Desktop,NDF
USER_05306,32.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05307,24.0,MALE,google,0,sem-brand,Mac Desktop,NDF
USER_05308,25.0,MALE,basic,0,sem-brand,Windows Desktop,IT
USER_05309,23.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_05310,31.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05311,47.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_05312,25.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_05313,,FEMALE,google,0,sem-brand,Windows Desktop,US
USER_05314,26.0,UNKNOWN,basic,0,sem-brand,Android Phone,US
USER_05315,31.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,GB
USER_05316,27.0,MALE,basic,0,sem-brand,Windows Desktop,other
USER_05317,31.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_05318,31.0,MALE,facebook,0,sem-brand,Android Phone,NDF
USER_05319,39.0,MALE,basic,0,other,Windows Desktop,other
USER_05320,36.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_05321,20.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_05322,45.0,FEMALE,google,3,direct,Windows Desktop,US
USER_05323,36.0,OTHER,facebook,0,direct,Windows Desktop,NDF
USER_05324,36.0,FEMALE,facebook,0,direct,Windows Desktop,US
USER_05325,,UNKNOWN,basic,3,direct,Mac Desktop,NDF
USER_05326,28.0,OTHER,facebook,3,sem-non-brand,Windows Desktop,NDF
USER_05327,36.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_05328,39.0,MALE,basic,0,other,Mac Desktop,US
USER_05329,24.0,UNKNOWN,basic,25,other,iPhone,NDF
USER_05330,2014.0,UNKNOWN,google,0,other,Mac Desktop,NDF
USER_05331,,MALE,basic,12,direct,Mac Desktop,GB
USER_05332,36.0,FEMALE,facebook,0,direct,Mac Desktop,US
USER_05333,47.0,MALE,basic,0,direct,Windows Desktop,US
USER_05334,25.0,MALE,facebook,0,other,Mac Desktop,NDF
USER_05335,28.0,FEMALE,basic,12,direct,iPhone,NDF
USER_05336,28.0,MALE,google,3,direct,Windows Desktop,ES
USER_05337,25.0,MALE,basic,0,direct,Windows Desktop,US
USER_05338,,FEMALE,basic,0,other,Windows Desktop,NDF
USER_05339,,UNKNOWN,basic,0,other,Windows Desktop,NDF
USER_05340,22.0,OTHER,basic,12,direct,iPhone,NDF
USER_05341,38.0,UNKNOWN,basic,0,direct,Android Phone,IT
USER_05342,25.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05343,27.0,FEMALE,basic,12,sem-brand,Windows Desktop,US
USER_05344,30.0,OTHER,facebook,0,direct,Windows Desktop,NDF
USER_05345,52.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_05346,30.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_05347,19.0,MALE,basic,0,direct,iPhone,US
USER_05348,,UNKNOWN,google,0,sem-brand,Windows Desktop,other
USER_05349,34.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_05350,40.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_05351,38.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05352,35.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_05353,46.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_05354,28.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_05355,43.0,MALE,facebook,0,other,Windows Desktop,US
USER_05356,26.0,FEMALE,google,3,sem-brand,Android Phone,US
USER_05357,,FEMALE,google,0,sem-non-brand,Mac Desktop,ES
USER_05358,24.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_05359,30.0,UNKNOWN,basic,0,sem-brand,iPhone,NDF
USER_05360,,OTHER,basic,0,sem-brand,Mac Desktop,NDF
USER_05361,35.0,MALE,basic,0,direct,Mac Desktop,DE
USER_05362,34.0,MALE,basic,0,direct,iPhone,NDF
USER_05363,23.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_05364,31.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05365,27.0,MALE,basic,25,sem-brand,Mac Desktop,US
USER_05366,48.0,MALE,basic,0,direct,Windows Desktop,other
USER_05367,30.0,FEMALE,google,3,direct,Windows Desktop,NDF
USER_05368,28.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05369,51.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_05370,20.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05371,21.0,MALE,basic,0,sem-brand,Windows Desktop,other
USER_05372,21.0,UNKNOWN,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05373,33.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05374,38.0,FEMALE,basic,0,sem-brand,Windows Desktop,GB
USER_05375,42.0,FEMALE,basic,0,direct,Android Phone,US
USER_05376,62.0,FEMALE,facebook,0,other,iPhone,ES
USER_05377,19.0,FEMALE,facebook,0,sem-non-brand,iPhone,NDF
USER_05378,40.0,MALE,basic,3,sem-non-brand,Mac Desktop,US
USER_05379,27.0,MALE,google,0,direct,Windows Desktop,ES
USER_05380,27.0,UNKNOWN,facebook,0,direct,Mac Desktop,US
USER_05381,27.0,MALE,basic,0,sem-brand,Mac Desktop,US
USER_05382,24.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05383,52.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05384,43.0,MALE,facebook,0,direct,Mac Desktop,US
USER_05385,34.0,FEMALE,basic,0,sem-non-brand,iPhone,US
USER_05386,48.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_05387,27.0,MALE,basic,0,direct,iPhone,NDF
USER_05388,19.0,UNKNOWN,basic,12,sem-brand,iPhone,US
USER_05389,20.0,MALE,facebook,0,direct,iPhone,NDF
USER_05390,26.0,OTHER,facebook,0,direct,Mac Desktop,other
USER_05391,35.0,FEMALE,basic,0,sem-non-brand,iPhone,IT
USER_05392,35.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05393,35.0,MALE,basic,0,sem-non-brand,Windows Desktop,other
USER_05394,18.0,MALE,basic,25,other,Windows Desktop,other
USER_05395,42.0,UNKNOWN,basic,0,direct,Mac Desktop,FR
USER_05396,36.0,FEMALE,facebook,3,sem-brand,Mac Desktop,DE
USER_05397,42.0,FEMALE,basic,0,sem-non-brand,iPhone,NDF
USER_05398,23.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05399,37.0,FEMALE,basic,3,sem-non-brand,Mac Desktop,FR
USER_05400,20.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05401,29.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_05402,39.0,UNKNOWN,basic,0,other,Windows Desktop,GB
USER_05403,35.0,MALE,basic,0,direct,iPhone,NDF
USER_05404,24.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_05405,34.0,UNKNOWN,basic,3,direct,Windows Desktop,NDF
USER_05406,27.0,MALE,basic,25,direct,Windows Desktop,US
USER_05407,46.0,MALE,google,3,direct,Mac Desktop,NDF
USER_05408,31.0,FEMALE,basic,0,direct,iPhone,US
USER_05409,46.0,MALE,basic,0,direct,iPhone,GB
USER_05410,28.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05411,28.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05412,25.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05413,43.0,UNKNOWN,basic,0,direct,Windows Desktop,US
USER_05414,26.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_05415,41.0,MALE,basic,0,sem-brand,Mac Desktop,DE
USER_05416,29.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_05417,22.0,OTHER,facebook,3,direct,Android Phone,ES
USER_05418,27.0,MALE,basic,0,direct,Windows Desktop,ES
USER_05419,21.0,MALE,basic,0,direct,Windows Desktop,other
USER_05420,34.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05421,,UNKNOWN,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05422,44.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_05423,32.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_05424,32.0,FEMALE,google,25,sem-non-brand,iPhone,US
USER_05425,41.0,FEMALE,facebook,0,sem-brand,Android Phone,GB
USER_05426,44.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,DE
USER_05427,33.0,MALE,basic,0,other,Windows Desktop,NDF
USER_05428,25.0,MALE,basic,3,other,Mac Desktop,ES
USER_05429,24.0,FEMALE,google,0,direct,iPhone,NDF
USER_05430,26.0,FEMALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_05431,27.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_05432,35.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05433,30.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_05434,41.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_05435,27.0,FEMALE,google,0,sem-brand,Windows Desktop,NDF
USER_05436,33.0,MALE,google,3,direct,iPhone,US
USER_05437,,FEMALE,facebook,0,direct,Mac Desktop,US
USER_05438,37.0,UNKNOWN,basic,3,direct,iPhone,ES
USER_05439,33.0,FEMALE,basic,0,direct,iPhone,NDF
USER_05440,27.0,MALE,basic,0,sem-non-brand,Mac Desktop,US
USER_05441,27.0,FEMALE,facebook,0,other,Android Phone,ES
USER_05442,24.0,MALE,basic,3,sem-non-brand,Mac Desktop,NDF
USER_05443,28.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05444,42.0,FEMALE,basic,0,sem-brand,Windows Desktop,IT
USER_05445,31.0,FEMALE,basic,0,sem-non-brand,iPhone,NDF
USER_05446,19.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_05447,53.0,FEMALE,google,0,direct,Windows Desktop,other
USER_05448,37.0,MALE,facebook,3,direct,Windows Desktop,US
USER_05449,18.0,MALE,google,12,direct,iPhone,NDF
USER_05450,29.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_05451,35.0,OTHER,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05452,,FEMALE,basic,0,direct,Windows Desktop,ES
USER_05453,21.0,UNKNOWN,basic,0,direct,Mac Desktop,other
USER_05454,44.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_05455,-5.0,FEMALE,facebook,0,sem-non-brand,iPhone,US
USER_05456,27.0,MALE,basic,0,other,Mac Desktop,US
USER_05457,,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05458,22.0,FEMALE,facebook,0,sem-brand,Windows Desktop,IT
USER_05459,,FEMALE,basic,3,direct,iPhone,US
USER_05460,33.0,FEMALE,basic,0,direct,iPhone,US
USER_05461,41.0,FEMALE,facebook,3,direct,Windows Desktop,NDF
USER_05462,45.0,UNKNOWN,basic,0,other,Windows Desktop,US
USER_05463,25.0,MALE,facebook,3,sem-brand,iPhone,US
USER_05464,22.0,MALE,basic,0,direct,iPhone,NDF
USER_05465,33.0,UNKNOWN,facebook,0,direct,Windows Desktop,NDF
USER_05466,37.0,MALE,facebook,0,direct,Mac Desktop,FR
USER_05467,36.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_05468,30.0,MALE,basic,25,sem-brand,Android Phone,other
USER_05469,,FEMALE,basic,0,other,Windows Desktop,NDF
USER_05470,,MALE,basic,0,sem-non-brand,iPhone,US
USER_05471,,MALE,basic,0,direct,Mac Desktop,NDF
USER_05472,29.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_05473,28.0,MALE,facebook,0,direct,Windows Desktop,US
USER_05474,32.0,MALE,facebook,12,direct,Windows Desktop,US
USER_05475,52.0,OTHER,facebook,0,direct,Windows Desktop,ES
USER_05476,31.0,UNKNOWN,basic,0,sem-non-brand,iPhone,US
USER_05477,33.0,MALE,basic,0,direct,Android Phone,NDF
USER_05478,28.0,MALE,facebook,0,sem-non-brand,Mac Desktop,NDF
USER_05479,46.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05480,55.0,OTHER,basic,3,sem-brand,Windows Desktop,NDF
USER_05481,,UNKNOWN,basic,0,direct,Windows Desktop,other
USER_05482,34.0,MALE,basic,0,direct,Windows Desktop,IT
USER_05483,34.0,FEMALE,facebook,0,direct,iPhone,US
USER_05484,17.0,MALE,facebook,3,direct,Android Phone,NDF
USER_05485,42.0,MALE,basic,0,sem-brand,Windows Desktop,IT
USER_05486,35.0,MALE,basic,12,direct,Android Phone,NDF
USER_05487,38.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_05488,26.0,FEMALE,facebook,0,direct,iPhone,US
USER_05489,29.0,MALE,facebook,0,sem-non-brand,Mac Desktop,GB
USER_05490,,UNKNOWN,facebook,0,sem-brand,Mac Desktop,NDF
USER_05491,45.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_05492,29.0,MALE,basic,0,other,iPhone,NDF
USER_05493,56.0,UNKNOWN,facebook,0,direct,Mac Desktop,NDF
USER_05494,38.0,UNKNOWN,facebook,0,other,Windows Desktop,NDF
USER_05495,19.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_05496,32.0,MALE,basic,0,direct,iPhone,US
USER_05497,26.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05498,19.0,MALE,basic,0,direct,Windows Desktop,GB
USER_05499,51.0,FEMALE,basic,3,other,Windows Desktop,NDF
USER_05500,41.0,MALE,basic,0,direct,Mac Desktop,FR
USER_05501,39.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_05502,35.0,MALE,google,0,direct,Mac Desktop,US
USER_05503,18.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05504,28.0,FEMALE,basic,25,sem-non-brand,iPhone,NDF
USER_05505,43.0,MALE,basic,0,direct,Windows Desktop,GB
USER_05506,22.0,FEMALE,google,0,direct,Windows Desktop,US
USER_05507,16.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_05508,31.0,OTHER,google,0,other,Windows Desktop,NDF
USER_05509,32.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_05510,,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05511,42.0,UNKNOWN,facebook,0,direct,iPhone,NDF
USER_05512,41.0,FEMALE,basic,0,direct,Windows Desktop,ES
USER_05513,36.0,MALE,basic,3,sem-brand,iPhone,other
USER_05514,47.0,MALE,facebook,0,sem-brand,Mac Desktop,other
USER_05515,27.0,MALE,facebook,0,direct,iPhone,NDF
USER_05516,39.0,MALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_05517,-5.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_05518,20.0,FEMALE,basic,0,sem-brand,Mac Desktop,GB
USER_05519,27.0,UNKNOWN,basic,3,direct,Mac Desktop,other
USER_05520,25.0,MALE,facebook,25,sem-brand,Mac Desktop,US
USER_05521,26.0,FEMALE,basic,25,other,Windows Desktop,NDF
USER_05522,42.0,FEMALE,basic,0,sem-brand,Mac Desktop,DE
USER_05523,27.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_05524,24.0,MALE,basic,0,direct,Android Phone,ES
USER_05525,27.0,MALE,basic,0,other,Mac Desktop,GB
USER_05526,46.0,MALE,basic,3,direct,Mac Desktop,NDF
USER_05527,34.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05528,32.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05529,32.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_05530,48.0,MALE,basic,0,direct,iPhone,NDF
USER_05531,25.0,MALE,basic,0,direct,Android Phone,NDF
USER_05532,48.0,MALE,basic,0,direct,Windows Desktop,IT
USER_05533,36.0,UNKNOWN,facebook,0,sem-brand,Windows Desktop,NDF
USER_05534,32.0,FEMALE,facebook,0,direct,Android Phone,NDF
USER_05535,61.0,OTHER,basic,0,direct,iPhone,US
USER_05536,22.0,MALE,facebook,0,sem-non-brand,Windows Desktop,NDF
USER_05537,,MALE,basic,0,direct,iPhone,US
USER_05538,20.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_05539,44.0,MALE,facebook,0,sem-brand,Mac Desktop,DE
USER_05540,52.0,MALE,google,0,direct,Mac Desktop,NDF
USER_05541,52.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05542,47.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05543,31.0,MALE,basic,0,other,Mac Desktop,FR
USER_05544,29.0,MALE,basic,0,direct,iPhone,NDF
USER_05545,25.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_05546,56.0,FEMALE,basic,12,direct,Windows Desktop,NDF
USER_05547,39.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_05548,28.0,MALE,basic,3,direct,Mac Desktop,ES
USER_05549,48.0,FEMALE,basic,12,direct,iPhone,US
USER_05550,23.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_05551,38.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_05552,32.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_05553,41.0,FEMALE,google,0,direct,Mac Desktop,DE
USER_05554,33.0,FEMALE,basic,25,sem-non-brand,Windows Desktop,NDF
USER_05555,18.0,MALE,basic,3,direct,iPhone,NDF
USER_05556,34.0,FEMALE,basic,3,direct,Windows Desktop,IT
USER_05557,45.0,FEMALE,basic,0,direct,Android Phone,other
USER_05558,33.0,FEMALE,basic,0,sem-brand,Android Phone,NDF
USER_05559,42.0,FEMALE,basic,3,sem-non-brand,Android Phone,NDF
USER_05560,22.0,MALE,basic,0,direct,Mac Desktop,IT
USER_05561,33.0,MALE,basic,0,direct,iPhone,NDF
USER_05562,27.0,FEMALE,basic,3,sem-brand,Mac Desktop,ES
USER_05563,42.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_05564,34.0,MALE,google,3,direct,iPhone,GB
